V1 V2 V3 V5 V6 V11 V12 V14 V15
5753 cell1_MACS_peak_38150 14 15 18 13 49 49 54 56
5754 cell1_MACS_peak_38153 5 5 5 5 8 10 9 10
5755 cell1_MACS_peak_38156 9 11 15 11 33 38 36 37
5756 cell1_MACS_peak_38158 3 2 3 5 14 17 13 17
5757 cell1_MACS_peak_38172 0 1 4 3 7 11 12 8
5758 cell1_MACS_peak_38177 5 4 4 2 8 6 4 9
5759 cell1_MACS_peak_38178 11 6 9 6 36 36 33 39
5760 cell1_MACS_peak_38179 4 1 2 1 11 12 16 14
5761 cell1_MACS_peak_3818 7 6 9 6 18 13 17 17
5762 cell1_MACS_peak_38185 8 7 8 11 28 34 26 29
5763 cell1_MACS_peak_38190 1 2 2 8 12 11 8 12
5764 cell1_MACS_peak_38195 2 3 3 2 7 5 11 11
5765 cell1_MACS_peak_38206 3 5 6 4 14 12 18 15
5766 cell1_MACS_peak_38214 5 4 5 4 21 21 21 23
5767 cell1_MACS_peak_38215 2 2 5 6 11 9 12 15
5768 cell1_MACS_peak_38216 3 2 3 5 10 7 13 10
5769 cell1_MACS_peak_38218 12 19 20 17 50 51 54 59
5770 cell1_MACS_peak_38219 10 10 16 11 33 28 35 34
5771 cell1_MACS_peak_3822 2 4 4 4 12 10 16 13
5772 cell1_MACS_peak_38220 12 18 28 21 45 47 48 54
5773 cell1_MACS_peak_38225 9 7 6 10 14 21 16 13
5774 cell1_MACS_peak_38227 4 4 7 6 15 13 16 17
5775 cell1_MACS_peak_3823 7 6 8 9 21 18 24 22
5776 cell1_MACS_peak_38233 6 7 8 7 12 9 8 9
5777 cell1_MACS_peak_38242 3 3 8 5 14 11 15 14
5778 cell1_MACS_peak_38248 2 3 7 2 9 11 12 11
5779 cell1_MACS_peak_3825 10 6 12 13 45 39 40 45
5780 cell1_MACS_peak_38251 5 3 6 6 7 11 10 12
5781 cell1_MACS_peak_38257 3 2 4 1 16 14 20 15
5782 cell1_MACS_peak_3826 4 8 7 9 18 19 21 19
5783 cell1_MACS_peak_38261 8 8 12 11 16 14 21 16
5784 cell1_MACS_peak_38264 8 6 7 10 11 16 15 15
5785 cell1_MACS_peak_38265 8 6 8 9 19 7 18 15
5786 cell1_MACS_peak_38267 12 14 12 13 19 18 22 26
5787 cell1_MACS_peak_38270 6 7 9 9 21 18 15 18
5788 cell1_MACS_peak_38274 8 4 6 7 30 31 29 23
5789 cell1_MACS_peak_38283 8 6 8 4 16 10 18 16
5790 cell1_MACS_peak_38289 2 0 3 2 12 12 15 10
5791 cell1_MACS_peak_38290 4 1 6 8 16 21 20 22
5792 cell1_MACS_peak_38296 5 7 5 5 8 11 11 9
5793 cell1_MACS_peak_38302 10 5 7 13 25 25 30 28
5794 cell1_MACS_peak_38308 6 3 4 4 32 32 33 32
5795 cell1_MACS_peak_38314 4 4 7 4 17 10 21 16
5796 cell1_MACS_peak_38315 4 4 9 9 23 24 28 31
5797 cell1_MACS_peak_38320 13 11 13 12 13 14 9 13
5798 cell1_MACS_peak_38328 3 4 3 2 11 10 9 12
5799 cell1_MACS_peak_38334 1 3 3 4 14 10 14 12
5800 cell1_MACS_peak_38335 2 3 3 5 10 12 14 11
5801 cell1_MACS_peak_38341 5 3 5 4 13 8 11 10
5802 cell1_MACS_peak_38344 4 4 4 6 8 8 10 14
5803 cell1_MACS_peak_38348 2 4 6 4 13 11 13 10
5804 cell1_MACS_peak_38350 1 4 4 4 11 5 11 8
5805 cell1_MACS_peak_38352 10 7 18 17 43 37 47 46
5806 cell1_MACS_peak_38356 5 5 6 6 10 10 12 11
5807 cell1_MACS_peak_38357 15 21 27 21 65 75 89 84
5808 cell1_MACS_peak_38364 2 5 1 5 13 16 12 14
5809 cell1_MACS_peak_38377 11 6 9 2 17 22 17 20
5810 cell1_MACS_peak_3838 11 11 12 10 9 14 12 9
5811 cell1_MACS_peak_38383 5 5 7 5 26 26 25 31
5812 cell1_MACS_peak_38387 3 1 1 2 7 12 9 11
5813 cell1_MACS_peak_38390 7 3 7 11 23 14 26 23
5814 cell1_MACS_peak_38391 15 11 16 17 41 34 41 39
5815 cell1_MACS_peak_38398 9 3 9 7 21 16 25 22
5816 cell1_MACS_peak_3840 6 4 10 8 19 18 20 21
5817 cell1_MACS_peak_38403 4 5 4 7 13 10 11 10
5818 cell1_MACS_peak_38404 17 14 20 21 34 31 39 39
5819 cell1_MACS_peak_38410 5 8 8 9 17 17 15 14
5820 cell1_MACS_peak_38417 10 14 12 12 13 15 13 13
5821 cell1_MACS_peak_38423 6 7 12 9 10 11 12 11
5822 cell1_MACS_peak_38426 2 4 4 2 8 8 8 6
5823 cell1_MACS_peak_38429 3 9 6 6 26 28 30 30
5824 cell1_MACS_peak_38437 12 13 16 18 31 21 32 23
5825 cell1_MACS_peak_38439 6 4 7 6 17 14 17 16
5826 cell1_MACS_peak_38453 7 7 9 8 19 16 17 18
5827 cell1_MACS_peak_38467 5 5 13 14 44 31 33 43
5828 cell1_MACS_peak_38481 12 11 15 11 35 34 39 34
5829 cell1_MACS_peak_38484 3 3 6 8 17 20 19 16
5830 cell1_MACS_peak_38488 9 8 6 8 14 12 13 13
5831 cell1_MACS_peak_38489 9 11 13 10 28 19 25 25
5832 cell1_MACS_peak_385 1 2 5 3 5 5 7 9
5833 cell1_MACS_peak_38505 13 17 31 17 78 82 91 97
5834 cell1_MACS_peak_38506 9 8 8 7 29 34 33 35
5835 cell1_MACS_peak_38508 9 10 13 10 30 31 36 33
5836 cell1_MACS_peak_38509 23 24 41 41 103 93 95 104
5837 cell1_MACS_peak_38510 10 12 15 23 37 40 50 44
5838 cell1_MACS_peak_3852 2 2 5 3 13 11 16 15
5839 cell1_MACS_peak_38520 21 20 17 15 42 33 40 40
5840 cell1_MACS_peak_38527 5 5 5 4 13 21 19 17
5841 cell1_MACS_peak_38529 7 7 5 7 15 12 11 14
5842 cell1_MACS_peak_38536 3 4 5 5 17 18 21 16
5843 cell1_MACS_peak_38539 7 2 4 4 13 14 14 13
5844 cell1_MACS_peak_38544 4 0 5 3 10 14 14 18
5845 cell1_MACS_peak_3855 5 6 7 6 8 11 10 12
5846 cell1_MACS_peak_38550 2 0 2 3 7 10 9 7
5847 cell1_MACS_peak_38552 5 4 7 6 11 9 9 13
5848 cell1_MACS_peak_38555 5 6 9 7 17 14 14 16
5849 cell1_MACS_peak_38556 2 1 3 2 8 11 12 10
5850 cell1_MACS_peak_38565 2 3 4 7 7 10 12 14
5851 cell1_MACS_peak_38570 10 7 6 5 10 7 8 10
5852 cell1_MACS_peak_38580 10 9 15 13 28 32 30 29
5853 cell1_MACS_peak_38584 0 3 5 3 16 15 9 14
5854 cell1_MACS_peak_38591 5 6 7 9 11 10 10 10
5855 cell1_MACS_peak_38592 5 5 8 8 17 13 21 20
5856 cell1_MACS_peak_38595 3 3 5 3 15 13 16 15
5857 cell1_MACS_peak_38597 0 1 1 4 11 6 11 10
5858 cell1_MACS_peak_38605 16 8 20 15 48 54 51 50
5859 cell1_MACS_peak_38606 3 2 5 3 6 7 7 6
5860 cell1_MACS_peak_38614 6 8 11 13 25 31 20 27
5861 cell1_MACS_peak_38622 36 27 44 46 127 130 129 138
5862 cell1_MACS_peak_38625 5 4 5 5 17 12 12 11
5863 cell1_MACS_peak_38627 18 13 20 15 17 13 18 10
5864 cell1_MACS_peak_38632 7 4 12 11 29 32 35 38
5865 cell1_MACS_peak_38645 2 3 3 6 8 15 12 10
5866 cell1_MACS_peak_38650 8 9 10 11 15 13 12 16
5867 cell1_MACS_peak_38651 10 9 9 5 19 15 18 18
5868 cell1_MACS_peak_38656 5 2 9 4 11 16 14 14
5869 cell1_MACS_peak_38658 9 6 6 4 19 15 14 19
5870 cell1_MACS_peak_38659 4 3 3 5 7 10 7 8
5871 cell1_MACS_peak_38660 4 8 6 9 10 11 9 10
5872 cell1_MACS_peak_38662 2 2 3 5 8 10 13 12
5873 cell1_MACS_peak_38666 6 6 9 8 39 38 33 37
5874 cell1_MACS_peak_38667 10 8 11 10 17 13 14 15
5875 cell1_MACS_peak_38668 8 5 7 7 17 20 19 19
5876 cell1_MACS_peak_38676 7 3 8 7 13 17 16 16
5877 cell1_MACS_peak_38684 6 2 6 11 28 25 27 31
5878 cell1_MACS_peak_38688 1 2 3 2 9 7 10 10
5879 cell1_MACS_peak_38691 2 2 2 4 10 12 11 11
5880 cell1_MACS_peak_38695 9 10 11 12 23 28 29 31
5881 cell1_MACS_peak_38698 4 5 8 8 8 12 11 8
5882 cell1_MACS_peak_38699 10 12 12 12 5 9 10 9
5883 cell1_MACS_peak_38707 4 7 7 3 15 11 15 15
5884 cell1_MACS_peak_38716 8 9 8 16 43 38 40 39
5885 cell1_MACS_peak_38721 8 6 7 6 12 15 13 14
5886 cell1_MACS_peak_38723 8 12 17 12 31 31 33 37
5887 cell1_MACS_peak_38727 9 9 15 12 41 40 48 52
5888 cell1_MACS_peak_38729 0 1 1 3 14 11 14 10
5889 cell1_MACS_peak_38738 3 2 6 4 10 9 13 14
5890 cell1_MACS_peak_38743 2 2 1 5 11 8 12 7
5891 cell1_MACS_peak_38746 6 10 14 20 48 46 50 44
5892 cell1_MACS_peak_38751 4 3 6 2 7 8 13 9
5893 cell1_MACS_peak_38754 21 21 28 28 47 44 44 59
5894 cell1_MACS_peak_38757 7 8 10 6 29 27 26 23
5895 cell1_MACS_peak_38758 4 5 2 3 12 13 12 14
5896 cell1_MACS_peak_38763 6 6 6 4 12 15 15 16
5897 cell1_MACS_peak_38765 3 5 9 9 13 18 20 21
5898 cell1_MACS_peak_38767 3 4 5 2 12 12 18 18
5899 cell1_MACS_peak_38772 9 6 6 8 10 11 16 13
5900 cell1_MACS_peak_38776 10 10 9 13 47 40 46 52
5901 cell1_MACS_peak_38780 5 5 5 5 10 10 12 14
5902 cell1_MACS_peak_3879 5 5 7 6 8 11 12 12
5903 cell1_MACS_peak_38790 3 5 3 7 15 14 13 12
5904 cell1_MACS_peak_38791 4 5 9 4 12 20 15 21
5905 cell1_MACS_peak_38794 4 4 3 6 14 10 14 10
5906 cell1_MACS_peak_38796 4 4 5 6 16 15 15 10
5907 cell1_MACS_peak_38798 3 5 5 7 13 18 15 15
5908 cell1_MACS_peak_38810 1 2 5 7 13 12 12 11
5909 cell1_MACS_peak_38812 6 5 3 5 8 12 13 13
5910 cell1_MACS_peak_38820 5 3 7 5 13 16 21 20
5911 cell1_MACS_peak_38827 6 5 7 5 9 11 9 11
5912 cell1_MACS_peak_38829 7 4 5 7 22 23 23 21
5913 cell1_MACS_peak_38833 3 4 5 8 9 13 13 17
5914 cell1_MACS_peak_38838 13 11 15 17 36 34 34 38
5915 cell1_MACS_peak_38842 5 5 9 10 12 15 17 13
5916 cell1_MACS_peak_38844 3 4 6 3 9 10 11 11
5917 cell1_MACS_peak_38846 1 2 3 5 14 11 13 10
5918 cell1_MACS_peak_38849 3 5 7 5 5 13 11 14
5919 cell1_MACS_peak_38856 5 4 2 5 7 8 9 12
5920 cell1_MACS_peak_38862 2 2 4 5 10 16 9 10
5921 cell1_MACS_peak_38863 2 2 2 4 10 8 13 13
5922 cell1_MACS_peak_38870 4 3 8 4 11 15 11 11
5923 cell1_MACS_peak_38872 3 0 1 1 7 7 10 8
5924 cell1_MACS_peak_38888 2 5 6 2 8 10 9 13
5925 cell1_MACS_peak_38889 8 7 6 7 22 15 21 22
5926 cell1_MACS_peak_3889 12 11 12 10 13 14 13 17
5927 cell1_MACS_peak_38891 4 5 5 6 19 24 23 21
5928 cell1_MACS_peak_38892 4 4 6 2 12 11 12 11
5929 cell1_MACS_peak_38893 3 3 5 5 14 14 16 17
5930 cell1_MACS_peak_38895 4 4 3 4 13 13 9 16
5931 cell1_MACS_peak_38896 0 1 2 0 8 8 5 9
5932 cell1_MACS_peak_38897 10 9 10 11 13 14 15 14
5933 cell1_MACS_peak_38902 3 2 2 1 7 7 10 9
5934 cell1_MACS_peak_38905 7 7 8 8 15 13 11 14
5935 cell1_MACS_peak_38911 3 2 4 6 7 11 10 12
5936 cell1_MACS_peak_38915 4 5 4 9 13 10 12 14
5937 cell1_MACS_peak_38922 5 8 7 8 11 11 12 12
5938 cell1_MACS_peak_38926 3 3 4 3 9 13 8 11
5939 cell1_MACS_peak_38929 3 2 3 5 11 9 13 16
5940 cell1_MACS_peak_38937 4 2 2 7 11 8 13 12
5941 cell1_MACS_peak_3895 15 19 12 19 20 22 24 23
5942 cell1_MACS_peak_38950 16 16 22 19 64 52 73 72
5943 cell1_MACS_peak_38953 20 18 18 20 23 27 23 26
5944 cell1_MACS_peak_38967 5 7 5 7 19 19 17 20
5945 cell1_MACS_peak_38969 14 17 20 16 47 44 61 51
5946 cell1_MACS_peak_3897 15 15 13 15 29 30 31 32
5947 cell1_MACS_peak_38970 5 3 7 8 20 19 22 15
5948 cell1_MACS_peak_38971 4 4 7 5 8 8 10 13
5949 cell1_MACS_peak_38977 4 3 3 5 9 9 9 9
5950 cell1_MACS_peak_38984 4 6 7 6 9 6 10 11
5951 cell1_MACS_peak_38989 10 11 11 12 13 19 13 15
5952 cell1_MACS_peak_38991 14 12 16 10 15 16 17 14
5953 cell1_MACS_peak_38996 5 4 2 3 13 13 16 16
5954 cell1_MACS_peak_39001 5 4 4 6 10 14 11 10
5955 cell1_MACS_peak_39012 12 9 11 8 15 15 18 15
5956 cell1_MACS_peak_39025 5 7 9 8 14 13 11 12
5957 cell1_MACS_peak_39027 3 4 6 7 16 17 21 19
5958 cell1_MACS_peak_39032 10 12 18 21 50 48 53 56
5959 cell1_MACS_peak_39035 7 5 5 4 8 6 7 8
5960 cell1_MACS_peak_39036 4 3 5 5 16 17 19 27
5961 cell1_MACS_peak_39042 5 9 6 9 23 22 23 23
5962 cell1_MACS_peak_3905 19 19 24 24 33 27 27 31
5963 cell1_MACS_peak_39056 3 5 3 3 12 13 12 15
5964 cell1_MACS_peak_39060 10 9 15 14 49 51 50 52
5965 cell1_MACS_peak_39061 8 10 10 9 27 29 28 28
5966 cell1_MACS_peak_39065 7 4 9 6 17 14 19 23
5967 cell1_MACS_peak_39067 5 6 10 7 25 33 29 31
5968 cell1_MACS_peak_39074 10 6 10 9 10 13 18 20
5969 cell1_MACS_peak_39076 8 6 10 10 17 19 19 25
5970 cell1_MACS_peak_39079 9 11 9 8 28 31 26 35
5971 cell1_MACS_peak_39081 11 9 11 11 26 27 28 30
5972 cell1_MACS_peak_39082 9 10 12 9 21 20 12 16
5973 cell1_MACS_peak_39093 7 5 11 5 14 15 18 20
5974 cell1_MACS_peak_39095 14 18 17 13 28 27 25 32
5975 cell1_MACS_peak_39105 12 15 10 12 26 27 28 30
5976 cell1_MACS_peak_39107 14 18 20 14 52 48 53 53
5977 cell1_MACS_peak_39109 7 5 6 7 25 20 28 26
5978 cell1_MACS_peak_39117 17 17 19 19 52 42 45 57
5979 cell1_MACS_peak_39122 3 3 5 5 8 9 10 11
5980 cell1_MACS_peak_39130 2 4 6 6 22 22 20 22
5981 cell1_MACS_peak_39134 11 9 15 8 12 13 19 21
5982 cell1_MACS_peak_39141 9 8 10 9 26 27 28 30
5983 cell1_MACS_peak_39144 1 1 3 3 9 6 11 10
5984 cell1_MACS_peak_39146 3 2 4 3 11 13 18 20
5985 cell1_MACS_peak_39147 4 3 8 3 14 10 9 11
5986 cell1_MACS_peak_39149 2 2 5 6 13 13 18 12
5987 cell1_MACS_peak_3915 10 9 10 8 8 11 10 8
5988 cell1_MACS_peak_39150 5 4 9 4 11 11 14 16
5989 cell1_MACS_peak_39154 9 10 8 11 13 14 22 17
5990 cell1_MACS_peak_39156 2 0 5 5 28 24 31 25
5991 cell1_MACS_peak_39165 3 1 5 5 14 13 14 10
5992 cell1_MACS_peak_39171 12 9 10 13 19 29 25 27
5993 cell1_MACS_peak_39178 6 6 6 6 6 11 7 10
5994 cell1_MACS_peak_39181 3 3 8 7 18 18 17 23
5995 cell1_MACS_peak_39184 11 10 11 14 24 26 21 30
5996 cell1_MACS_peak_39187 9 9 11 11 23 20 16 20
5997 cell1_MACS_peak_39191 12 7 13 10 40 39 48 46
5998 cell1_MACS_peak_39194 4 3 6 2 12 11 13 15
5999 cell1_MACS_peak_39200 10 8 12 18 26 28 31 34
6000 cell1_MACS_peak_39201 1 1 1 2 11 8 7 6
6001 cell1_MACS_peak_39204 3 3 4 4 15 14 9 12
6002 cell1_MACS_peak_39208 2 2 3 5 9 11 9 11
6003 cell1_MACS_peak_39217 2 2 1 2 13 15 17 18
6004 cell1_MACS_peak_39219 8 6 7 7 12 10 12 11
6005 cell1_MACS_peak_39220 1 1 3 2 15 13 11 13
6006 cell1_MACS_peak_39225 2 1 6 4 10 9 9 7
6007 cell1_MACS_peak_39228 3 3 6 11 17 13 19 25
6008 cell1_MACS_peak_3923 15 22 26 20 58 68 74 76
6009 cell1_MACS_peak_39236 4 3 5 2 12 17 16 16
6010 cell1_MACS_peak_39238 0 0 3 2 12 12 10 11
6011 cell1_MACS_peak_39239 10 9 14 12 27 25 35 32
6012 cell1_MACS_peak_3925 6 2 2 5 10 12 16 12
6013 cell1_MACS_peak_39264 4 4 5 4 14 18 13 17
6014 cell1_MACS_peak_39284 1 3 3 2 6 7 6 6
6015 cell1_MACS_peak_39292 9 9 10 10 15 16 15 14
6016 cell1_MACS_peak_39293 5 8 9 9 18 14 19 21
6017 cell1_MACS_peak_39296 6 5 6 9 14 16 19 15
6018 cell1_MACS_peak_39302 12 10 14 14 37 31 45 37
6019 cell1_MACS_peak_39310 11 10 9 16 28 30 31 29
6020 cell1_MACS_peak_39315 14 10 11 25 37 34 37 33
6021 cell1_MACS_peak_39316 3 3 6 8 9 10 9 8
6022 cell1_MACS_peak_39319 11 11 10 10 15 19 23 20
6023 cell1_MACS_peak_39321 11 9 20 17 55 54 59 68
6024 cell1_MACS_peak_39324 8 6 8 8 13 17 19 16
6025 cell1_MACS_peak_39329 8 10 9 8 15 13 18 17
6026 cell1_MACS_peak_39335 6 7 14 10 31 26 31 28
6027 cell1_MACS_peak_39338 1 4 6 2 6 5 10 8
6028 cell1_MACS_peak_39344 8 10 9 9 26 29 30 28
6029 cell1_MACS_peak_39345 6 7 5 7 20 22 17 16
6030 cell1_MACS_peak_39347 0 2 4 5 10 9 13 13
6031 cell1_MACS_peak_39351 11 9 9 8 21 14 19 18
6032 cell1_MACS_peak_39352 7 8 11 8 21 22 19 22
6033 cell1_MACS_peak_39358 7 5 7 6 23 25 22 17
6034 cell1_MACS_peak_39360 5 7 11 9 17 15 19 17
6035 cell1_MACS_peak_39361 12 13 15 12 11 15 12 9
6036 cell1_MACS_peak_39362 1 4 4 2 7 7 3 7
6037 cell1_MACS_peak_39373 6 4 11 8 33 24 33 30
6038 cell1_MACS_peak_39378 2 3 1 8 8 5 8 11
6039 cell1_MACS_peak_39386 5 6 6 6 18 22 16 21
6040 cell1_MACS_peak_39391 4 3 3 9 17 17 16 16
6041 cell1_MACS_peak_39395 5 3 10 12 49 49 53 50
6042 cell1_MACS_peak_3940 6 6 4 6 11 8 8 8
6043 cell1_MACS_peak_39403 4 4 8 7 19 17 22 16
6044 cell1_MACS_peak_39405 9 8 17 10 60 57 60 65
6045 cell1_MACS_peak_3941 8 7 11 8 20 18 23 21
6046 cell1_MACS_peak_39410 5 1 6 8 20 21 15 24
6047 cell1_MACS_peak_39415 4 2 3 4 13 12 14 10
6048 cell1_MACS_peak_39416 5 3 7 6 14 21 21 18
6049 cell1_MACS_peak_39429 9 7 10 10 17 12 17 16
6050 cell1_MACS_peak_39438 4 2 4 8 11 15 10 11
6051 cell1_MACS_peak_3944 14 15 12 14 18 19 16 16
6052 cell1_MACS_peak_39447 5 5 6 7 15 10 13 15
6053 cell1_MACS_peak_39450 6 5 6 10 12 9 11 11
6054 cell1_MACS_peak_39458 2 1 1 2 13 14 15 15
6055 cell1_MACS_peak_39465 1 1 2 4 10 5 6 11
6056 cell1_MACS_peak_39470 3 4 3 3 14 8 12 14
6057 cell1_MACS_peak_39478 6 6 13 10 28 27 30 33
6058 cell1_MACS_peak_3948 0 1 2 0 5 9 6 7
6059 cell1_MACS_peak_39482 8 10 15 13 23 23 23 23
6060 cell1_MACS_peak_39486 1 3 8 6 12 12 13 11
6061 cell1_MACS_peak_39489 4 4 5 7 23 24 20 24
6062 cell1_MACS_peak_39494 11 13 9 16 30 25 30 35
6063 cell1_MACS_peak_39502 8 7 9 11 17 12 18 11
6064 cell1_MACS_peak_39503 11 11 10 13 24 21 23 23
6065 cell1_MACS_peak_39504 2 2 1 3 9 9 7 7
6066 cell1_MACS_peak_39505 1 1 2 2 8 7 9 8
6067 cell1_MACS_peak_39510 5 5 9 12 25 16 27 20
6068 cell1_MACS_peak_39523 3 2 3 4 10 8 11 9
6069 cell1_MACS_peak_39526 2 6 7 3 12 22 19 14
6070 cell1_MACS_peak_39528 10 8 12 8 31 33 35 34
6071 cell1_MACS_peak_39530 10 4 13 13 28 27 27 26
6072 cell1_MACS_peak_39538 1 1 3 5 10 11 9 12
6073 cell1_MACS_peak_39540 8 7 7 10 13 12 19 17
6074 cell1_MACS_peak_39543 5 6 7 5 9 10 9 10
6075 cell1_MACS_peak_39547 9 10 12 10 12 14 8 7
6076 cell1_MACS_peak_39551 12 14 12 13 22 16 25 25
6077 cell1_MACS_peak_39553 4 6 5 7 10 10 15 11
6078 cell1_MACS_peak_39568 12 10 20 14 40 38 49 42
6079 cell1_MACS_peak_39574 18 20 31 34 105 108 113 111
6080 cell1_MACS_peak_39575 9 5 13 12 29 30 30 30
6081 cell1_MACS_peak_39581 9 7 10 7 7 12 10 13
6082 cell1_MACS_peak_39582 1 4 5 1 15 11 16 9
6083 cell1_MACS_peak_39591 6 5 7 4 13 11 12 13
6084 cell1_MACS_peak_39601 7 4 10 11 24 19 32 29
6085 cell1_MACS_peak_39603 13 13 12 13 16 14 20 17
6086 cell1_MACS_peak_39617 17 14 24 21 33 34 44 38
6087 cell1_MACS_peak_39625 13 12 12 14 21 24 25 24
6088 cell1_MACS_peak_39626 17 7 13 13 44 45 56 47
6089 cell1_MACS_peak_39627 8 6 10 11 30 38 29 38
6090 cell1_MACS_peak_39630 6 5 7 6 21 20 24 20
6091 cell1_MACS_peak_39632 10 8 12 9 14 24 21 19
6092 cell1_MACS_peak_39637 4 4 4 5 9 9 8 7
6093 cell1_MACS_peak_39642 6 6 6 3 21 23 28 26
6094 cell1_MACS_peak_39643 7 11 12 9 34 33 30 39
6095 cell1_MACS_peak_39659 10 8 12 13 28 28 33 29
6096 cell1_MACS_peak_39663 2 3 7 2 9 11 10 11
6097 cell1_MACS_peak_39664 14 11 25 23 89 81 89 94
6098 cell1_MACS_peak_39666 4 6 7 5 19 15 20 24
6099 cell1_MACS_peak_39671 2 4 2 3 7 8 10 6
6100 cell1_MACS_peak_39679 7 4 6 6 23 11 21 23
6101 cell1_MACS_peak_39681 2 3 0 2 7 6 10 10
6102 cell1_MACS_peak_39690 3 6 8 7 12 17 19 13
6103 cell1_MACS_peak_39697 18 20 17 22 36 35 44 43
6104 cell1_MACS_peak_39709 3 4 3 4 9 14 12 11
6105 cell1_MACS_peak_39712 5 6 9 8 15 14 14 15
6106 cell1_MACS_peak_39715 8 5 11 10 25 37 33 29
6107 cell1_MACS_peak_39719 6 2 5 10 29 26 28 30
6108 cell1_MACS_peak_39738 19 17 18 17 24 24 24 25
6109 cell1_MACS_peak_39741 15 14 21 20 54 49 51 52
6110 cell1_MACS_peak_39746 3 5 10 7 24 24 27 21
6111 cell1_MACS_peak_39754 12 12 14 12 11 13 11 12
6112 cell1_MACS_peak_39755 7 6 7 7 24 15 22 19
6113 cell1_MACS_peak_39762 4 6 9 8 17 20 22 25
6114 cell1_MACS_peak_39772 7 7 6 8 17 12 16 20
6115 cell1_MACS_peak_39773 5 6 10 3 16 22 17 22
6116 cell1_MACS_peak_39775 3 2 6 3 9 8 13 12
6117 cell1_MACS_peak_39780 8 6 5 6 17 15 17 16
6118 cell1_MACS_peak_39793 2 4 4 6 7 9 13 7
6119 cell1_MACS_peak_39795 4 2 6 5 10 14 13 13
6120 cell1_MACS_peak_39798 7 6 9 7 27 31 32 32
6121 cell1_MACS_peak_39799 3 3 3 2 11 10 11 15
6122 cell1_MACS_peak_3980 2 5 8 6 19 21 24 27
6123 cell1_MACS_peak_39807 4 5 4 5 11 10 11 5
6124 cell1_MACS_peak_39809 10 12 10 8 21 20 21 25
6125 cell1_MACS_peak_39811 3 4 4 4 8 7 13 10
6126 cell1_MACS_peak_39823 18 20 26 17 39 33 36 42
6127 cell1_MACS_peak_39831 6 4 9 3 27 30 28 27
6128 cell1_MACS_peak_39832 7 7 5 10 14 19 14 17
6129 cell1_MACS_peak_39839 4 5 8 7 8 12 10 11
6130 cell1_MACS_peak_39843 11 12 16 14 33 37 37 37
6131 cell1_MACS_peak_39844 25 31 43 45 149 136 144 153
6132 cell1_MACS_peak_39845 1 0 1 6 13 18 15 16
6133 cell1_MACS_peak_39846 13 14 21 20 46 38 47 43
6134 cell1_MACS_peak_39851 3 3 2 3 13 8 8 10
6135 cell1_MACS_peak_39854 3 3 5 5 16 16 11 20
6136 cell1_MACS_peak_3986 15 15 24 22 55 59 69 64
6137 cell1_MACS_peak_39861 1 1 4 1 10 8 12 11
6138 cell1_MACS_peak_39863 18 21 28 20 59 66 68 61
6139 cell1_MACS_peak_39866 8 8 14 13 30 27 34 32
6140 cell1_MACS_peak_39873 5 6 8 9 13 15 11 10
6141 cell1_MACS_peak_39877 2 5 8 3 15 17 13 11
6142 cell1_MACS_peak_39885 1 0 3 1 9 7 12 14
6143 cell1_MACS_peak_39886 5 1 2 5 10 13 6 8
6144 cell1_MACS_peak_39891 1 0 4 3 9 9 8 8
6145 cell1_MACS_peak_39896 3 8 5 10 24 21 17 19
6146 cell1_MACS_peak_39901 2 4 7 6 14 16 19 20
6147 cell1_MACS_peak_39903 1 1 3 3 9 7 12 10
6148 cell1_MACS_peak_39919 4 10 5 12 29 29 38 31
6149 cell1_MACS_peak_3993 12 20 20 14 68 79 85 84
6150 cell1_MACS_peak_39933 4 4 3 5 11 11 12 12
6151 cell1_MACS_peak_39934 4 5 5 6 13 15 12 16
6152 cell1_MACS_peak_39935 3 2 4 2 8 12 15 10
6153 cell1_MACS_peak_39936 3 3 2 2 9 9 6 7
6154 cell1_MACS_peak_39941 8 11 13 9 30 36 43 42
6155 cell1_MACS_peak_39951 6 7 9 9 21 21 21 19
6156 cell1_MACS_peak_39955 3 5 3 5 15 18 12 13
6157 cell1_MACS_peak_39957 2 2 3 1 7 6 10 10
6158 cell1_MACS_peak_39959 6 7 7 9 16 15 14 13
6159 cell1_MACS_peak_39963 5 7 8 7 24 16 19 26
6160 cell1_MACS_peak_3997 7 6 7 6 13 11 13 12
6161 cell1_MACS_peak_39976 4 2 6 4 24 25 25 22
6162 cell1_MACS_peak_39979 16 15 26 32 98 93 107 107
6163 cell1_MACS_peak_39980 6 4 6 8 32 39 29 30
6164 cell1_MACS_peak_39986 7 4 7 5 22 21 27 21
6165 cell1_MACS_peak_39988 4 2 4 5 12 11 15 10
6166 cell1_MACS_peak_39997 2 1 2 5 11 12 11 10
6167 cell1_MACS_peak_39998 2 2 4 1 6 8 10 8
6168 cell1_MACS_peak_4001 5 5 6 6 19 19 19 21
6169 cell1_MACS_peak_40019 10 10 11 8 16 15 20 16
6170 cell1_MACS_peak_40026 14 12 11 13 17 16 21 20
6171 cell1_MACS_peak_40029 13 10 11 9 20 18 26 21
6172 cell1_MACS_peak_4003 2 0 2 4 12 11 9 10
6173 cell1_MACS_peak_40030 11 13 17 16 18 18 17 16
6174 cell1_MACS_peak_40035 8 14 13 17 27 28 26 22
6175 cell1_MACS_peak_40038 12 12 16 13 23 31 27 29
