V1 V2 V3 V5 V6 V11 V12 V14 V15
434 cell1_MACS_peak_12220 16 15 19 17 17 16 15 17
435 cell1_MACS_peak_12221 5 6 8 5 3 5 3 7
436 cell1_MACS_peak_12222 10 10 10 11 8 9 12 11
437 cell1_MACS_peak_12232 7 7 11 10 13 16 14 10
438 cell1_MACS_peak_12234 7 6 7 9 11 12 11 9
439 cell1_MACS_peak_12237 4 2 5 3 11 9 12 13
440 cell1_MACS_peak_1224 19 16 20 17 28 24 26 26
441 cell1_MACS_peak_12246 6 6 6 7 14 16 17 13
442 cell1_MACS_peak_12249 9 10 8 10 12 14 13 12
443 cell1_MACS_peak_12250 12 15 14 16 13 10 11 12
444 cell1_MACS_peak_12252 7 10 10 6 14 17 17 19
445 cell1_MACS_peak_1227 18 18 17 19 11 11 13 11
446 cell1_MACS_peak_12272 6 5 6 6 7 9 8 10
447 cell1_MACS_peak_12274 14 9 16 10 17 13 19 21
448 cell1_MACS_peak_12275 15 14 12 10 11 13 10 12
449 cell1_MACS_peak_12276 8 9 8 9 17 10 10 13
450 cell1_MACS_peak_12279 9 10 12 13 18 17 12 18
451 cell1_MACS_peak_12285 8 8 6 8 17 22 18 19
452 cell1_MACS_peak_12288 15 12 11 13 7 10 7 8
453 cell1_MACS_peak_12296 8 10 7 9 11 13 9 10
454 cell1_MACS_peak_12298 14 15 19 16 39 36 41 40
455 cell1_MACS_peak_12299 16 14 19 17 20 17 19 21
456 cell1_MACS_peak_12302 6 7 8 6 11 15 10 13
457 cell1_MACS_peak_12311 6 6 9 9 10 12 11 9
458 cell1_MACS_peak_12322 7 6 10 10 4 7 6 9
459 cell1_MACS_peak_12326 7 9 11 7 10 15 14 14
460 cell1_MACS_peak_12329 2 2 2 2 1 0 1 1
461 cell1_MACS_peak_12331 7 9 7 7 10 7 14 10
462 cell1_MACS_peak_12339 10 10 13 12 11 18 12 15
463 cell1_MACS_peak_12344 5 7 6 8 8 5 7 3
464 cell1_MACS_peak_12348 5 7 8 9 15 20 21 18
465 cell1_MACS_peak_12352 11 10 11 9 8 8 6 9
466 cell1_MACS_peak_12358 18 13 18 15 19 21 18 20
467 cell1_MACS_peak_12359 13 13 14 14 7 6 7 7
468 cell1_MACS_peak_1236 10 14 10 15 15 16 11 16
469 cell1_MACS_peak_12361 13 10 13 12 15 15 15 15
470 cell1_MACS_peak_12365 12 14 9 15 14 11 13 12
471 cell1_MACS_peak_12371 11 11 12 13 10 13 10 10
472 cell1_MACS_peak_12383 22 20 17 20 27 34 23 25
473 cell1_MACS_peak_12394 5 6 4 7 5 8 10 9
474 cell1_MACS_peak_12402 15 13 19 14 21 18 23 23
475 cell1_MACS_peak_12404 12 16 13 12 12 11 13 9
476 cell1_MACS_peak_12408 7 8 4 10 10 11 10 12
477 cell1_MACS_peak_12410 15 13 17 12 19 19 22 19
478 cell1_MACS_peak_12411 10 11 7 11 21 19 19 18
479 cell1_MACS_peak_12416 8 6 7 9 8 5 7 5
480 cell1_MACS_peak_12423 2 5 9 5 17 17 14 18
481 cell1_MACS_peak_12424 10 13 12 14 12 12 15 16
482 cell1_MACS_peak_1243 18 17 14 17 18 15 17 20
483 cell1_MACS_peak_12435 14 14 13 13 14 10 18 15
484 cell1_MACS_peak_12437 5 7 10 5 17 11 17 15
485 cell1_MACS_peak_12447 7 6 4 6 6 6 8 5
486 cell1_MACS_peak_12453 10 11 11 11 6 9 5 8
487 cell1_MACS_peak_12454 7 7 6 7 13 13 14 11
488 cell1_MACS_peak_12458 4 5 4 4 12 12 13 11
489 cell1_MACS_peak_1246 14 17 15 14 12 11 13 12
490 cell1_MACS_peak_12467 7 5 5 8 10 8 9 12
491 cell1_MACS_peak_12475 4 7 5 13 9 5 7 8
492 cell1_MACS_peak_12486 6 3 7 5 15 13 8 13
493 cell1_MACS_peak_12488 8 12 9 11 13 19 15 19
494 cell1_MACS_peak_12489 11 6 11 12 15 13 12 9
495 cell1_MACS_peak_12493 12 8 11 8 10 13 10 10
496 cell1_MACS_peak_12495 11 8 9 11 5 5 4 7
497 cell1_MACS_peak_12501 9 6 8 6 12 7 10 11
498 cell1_MACS_peak_12502 9 9 9 8 10 16 12 14
499 cell1_MACS_peak_12504 12 12 14 13 12 14 14 11
500 cell1_MACS_peak_12506 12 14 13 15 13 8 9 12
501 cell1_MACS_peak_12510 13 14 11 11 10 12 10 11
502 cell1_MACS_peak_12511 17 17 14 14 8 10 11 11
503 cell1_MACS_peak_12515 10 10 9 10 8 8 7 8
504 cell1_MACS_peak_12517 5 9 4 9 8 8 11 7
505 cell1_MACS_peak_12519 14 10 12 13 20 13 10 13
506 cell1_MACS_peak_12520 9 9 9 6 9 7 13 8
507 cell1_MACS_peak_12530 8 7 7 6 8 9 9 7
508 cell1_MACS_peak_12532 8 7 10 12 17 11 16 17
509 cell1_MACS_peak_12535 9 6 6 7 5 5 7 7
510 cell1_MACS_peak_12539 12 11 10 12 9 10 8 8
511 cell1_MACS_peak_12545 5 4 4 3 3 2 5 5
512 cell1_MACS_peak_12546 6 6 7 8 5 8 9 8
513 cell1_MACS_peak_12552 6 8 9 7 10 10 11 11
514 cell1_MACS_peak_12560 3 3 5 5 5 6 6 3
515 cell1_MACS_peak_12563 5 7 6 7 6 12 10 9
516 cell1_MACS_peak_12565 8 9 10 8 12 11 12 12
517 cell1_MACS_peak_1257 7 8 10 8 9 7 8 7
518 cell1_MACS_peak_12570 12 10 10 12 17 16 17 19
519 cell1_MACS_peak_12571 5 8 8 6 4 3 3 5
520 cell1_MACS_peak_12572 8 8 8 9 16 19 21 18
521 cell1_MACS_peak_12574 7 10 8 6 11 16 16 14
522 cell1_MACS_peak_12576 8 6 8 7 11 7 9 11
523 cell1_MACS_peak_12586 10 11 9 10 15 11 13 15
524 cell1_MACS_peak_12590 10 12 10 9 8 5 6 8
525 cell1_MACS_peak_12596 11 12 10 12 12 15 12 9
526 cell1_MACS_peak_12606 9 7 7 8 6 5 8 5
527 cell1_MACS_peak_12614 10 12 9 11 9 10 10 12
528 cell1_MACS_peak_12628 5 8 6 7 15 9 14 11
529 cell1_MACS_peak_12637 6 8 10 9 13 13 13 13
530 cell1_MACS_peak_12638 6 8 6 6 14 13 12 10
531 cell1_MACS_peak_12642 5 4 7 9 12 15 11 12
532 cell1_MACS_peak_12644 11 12 13 10 18 18 20 17
533 cell1_MACS_peak_12648 15 13 13 11 12 19 16 16
534 cell1_MACS_peak_12650 10 10 10 14 11 12 8 7
535 cell1_MACS_peak_12653 4 6 7 9 18 17 17 19
536 cell1_MACS_peak_12655 9 7 10 11 17 16 11 16
537 cell1_MACS_peak_12656 12 9 12 11 10 8 11 7
538 cell1_MACS_peak_12660 7 9 11 9 10 10 12 12
539 cell1_MACS_peak_12663 10 10 10 8 11 10 15 10
540 cell1_MACS_peak_12668 7 9 7 9 12 10 10 11
541 cell1_MACS_peak_12670 6 5 6 1 5 2 4 2
542 cell1_MACS_peak_12673 7 5 4 9 11 12 10 10
543 cell1_MACS_peak_12674 6 4 9 6 12 13 11 12
544 cell1_MACS_peak_12675 13 11 13 16 18 21 18 20
545 cell1_MACS_peak_12676 6 6 6 5 10 5 8 9
546 cell1_MACS_peak_12682 4 8 7 7 7 7 5 4
547 cell1_MACS_peak_12685 6 9 9 8 7 4 8 5
548 cell1_MACS_peak_12686 9 9 9 11 14 17 15 12
549 cell1_MACS_peak_12692 5 6 5 13 19 20 21 17
550 cell1_MACS_peak_12698 12 13 11 10 20 21 20 26
551 cell1_MACS_peak_12703 11 12 15 13 14 14 15 16
552 cell1_MACS_peak_12704 14 19 17 16 31 35 39 38
553 cell1_MACS_peak_1271 10 14 13 15 17 11 21 17
554 cell1_MACS_peak_12710 9 8 5 11 16 17 18 16
555 cell1_MACS_peak_12716 7 5 7 4 7 5 9 9
556 cell1_MACS_peak_12724 20 19 19 16 14 10 9 11
557 cell1_MACS_peak_12728 8 8 9 10 9 7 8 8
558 cell1_MACS_peak_12729 16 14 11 15 12 12 13 13
559 cell1_MACS_peak_1273 6 12 5 9 10 9 8 13
560 cell1_MACS_peak_12731 7 8 9 4 7 9 10 9
561 cell1_MACS_peak_12734 17 12 13 14 15 15 15 12
562 cell1_MACS_peak_12739 8 8 9 6 8 8 8 11
563 cell1_MACS_peak_12743 9 7 9 8 8 10 11 9
564 cell1_MACS_peak_12745 8 9 8 8 7 5 5 7
565 cell1_MACS_peak_12750 7 7 8 8 9 11 14 14
566 cell1_MACS_peak_12752 15 16 12 14 11 11 8 8
567 cell1_MACS_peak_1276 9 7 10 7 8 4 6 6
568 cell1_MACS_peak_12761 12 10 11 10 11 10 13 10
569 cell1_MACS_peak_12763 8 6 4 6 7 11 8 8
570 cell1_MACS_peak_12772 4 5 6 4 7 6 6 4
571 cell1_MACS_peak_12773 40 41 39 37 14 21 19 12
572 cell1_MACS_peak_12774 11 13 12 9 8 6 8 9
573 cell1_MACS_peak_1278 6 6 7 7 1 4 4 3
574 cell1_MACS_peak_12784 4 6 5 3 7 8 7 7
575 cell1_MACS_peak_12786 4 3 5 4 4 4 3 3
576 cell1_MACS_peak_12788 5 7 8 10 14 10 11 12
577 cell1_MACS_peak_1279 18 20 17 14 17 14 15 18
578 cell1_MACS_peak_12790 6 8 9 8 8 6 7 7
579 cell1_MACS_peak_12791 6 5 6 4 5 6 5 5
580 cell1_MACS_peak_12792 8 7 9 8 9 7 8 11
581 cell1_MACS_peak_12800 5 7 5 6 10 9 10 8
582 cell1_MACS_peak_12801 11 8 10 7 9 11 10 11
583 cell1_MACS_peak_12802 3 3 4 6 7 6 9 11
584 cell1_MACS_peak_12816 9 7 5 8 8 8 13 14
585 cell1_MACS_peak_12817 5 3 6 3 10 8 11 10
586 cell1_MACS_peak_1282 12 13 11 12 5 11 8 9
587 cell1_MACS_peak_12822 11 12 11 10 11 14 13 9
588 cell1_MACS_peak_12826 7 7 9 7 9 10 11 11
589 cell1_MACS_peak_12832 37 40 40 35 18 25 16 18
590 cell1_MACS_peak_12837 29 30 27 26 14 16 13 11
591 cell1_MACS_peak_12839 39 43 40 35 20 15 17 15
592 cell1_MACS_peak_12841 36 35 30 31 15 23 15 18
593 cell1_MACS_peak_12843 24 23 25 19 20 17 13 17
594 cell1_MACS_peak_12846 34 37 29 32 17 13 13 17
595 cell1_MACS_peak_12860 3 2 1 7 8 9 11 11
596 cell1_MACS_peak_12862 35 32 36 31 16 16 13 14
597 cell1_MACS_peak_12865 7 8 7 7 9 9 6 8
598 cell1_MACS_peak_12867 7 8 6 10 7 10 9 10
599 cell1_MACS_peak_12869 12 11 9 7 16 20 22 26
600 cell1_MACS_peak_12870 8 7 6 4 2 4 5 4
601 cell1_MACS_peak_12873 43 41 44 45 29 31 22 27
602 cell1_MACS_peak_12875 47 46 33 42 29 21 20 22
603 cell1_MACS_peak_12883 9 6 8 5 13 14 13 14
604 cell1_MACS_peak_12886 8 8 9 9 13 14 11 12
605 cell1_MACS_peak_12887 7 5 5 6 11 8 12 8
606 cell1_MACS_peak_12889 14 11 11 14 21 15 21 20
607 cell1_MACS_peak_12891 9 7 11 10 10 7 11 9
608 cell1_MACS_peak_12892 5 4 9 3 16 12 14 14
609 cell1_MACS_peak_12893 10 11 11 11 17 15 19 20
610 cell1_MACS_peak_1290 7 11 15 8 30 27 31 28
611 cell1_MACS_peak_12910 11 9 13 16 12 14 17 16
612 cell1_MACS_peak_12913 5 6 4 6 10 7 8 11
613 cell1_MACS_peak_12914 13 18 14 20 21 25 25 24
614 cell1_MACS_peak_12920 11 9 8 11 17 15 18 20
615 cell1_MACS_peak_12922 10 9 8 10 19 10 14 20
616 cell1_MACS_peak_12933 14 15 12 11 14 13 13 16
617 cell1_MACS_peak_12936 12 12 11 11 14 15 15 12
618 cell1_MACS_peak_12941 10 11 12 13 13 6 11 9
619 cell1_MACS_peak_12943 8 5 8 7 10 14 15 16
620 cell1_MACS_peak_12946 14 14 18 18 22 18 27 31
621 cell1_MACS_peak_12961 7 9 11 15 24 19 19 21
622 cell1_MACS_peak_12967 13 12 11 15 13 13 9 16
623 cell1_MACS_peak_1297 13 16 14 15 16 13 13 12
624 cell1_MACS_peak_12970 13 12 10 16 11 9 8 11
625 cell1_MACS_peak_12980 13 15 15 14 20 21 15 17
626 cell1_MACS_peak_12983 6 5 8 6 7 8 11 11
627 cell1_MACS_peak_12986 2 2 3 2 8 13 13 12
628 cell1_MACS_peak_12997 8 7 8 7 15 18 17 18
629 cell1_MACS_peak_12999 11 10 13 15 14 14 18 17
630 cell1_MACS_peak_13008 10 8 10 12 11 13 11 14
631 cell1_MACS_peak_13010 7 8 5 8 8 9 9 7
632 cell1_MACS_peak_13014 6 9 10 8 21 16 23 21
633 cell1_MACS_peak_13016 7 9 11 9 10 9 13 10
634 cell1_MACS_peak_13017 8 9 14 14 22 24 26 27
635 cell1_MACS_peak_13039 7 9 8 6 14 15 15 16
636 cell1_MACS_peak_13048 9 8 8 11 9 8 7 10
637 cell1_MACS_peak_1305 20 18 19 23 28 30 31 26
638 cell1_MACS_peak_13050 9 9 11 11 10 19 17 14
639 cell1_MACS_peak_13062 2 1 2 2 6 6 5 7
640 cell1_MACS_peak_13075 11 9 9 12 8 11 13 10
641 cell1_MACS_peak_1308 17 18 15 17 11 21 13 13
642 cell1_MACS_peak_13083 11 14 11 13 16 12 13 12
643 cell1_MACS_peak_13089 5 5 8 6 10 8 6 8
644 cell1_MACS_peak_13103 6 7 6 5 16 13 15 11
645 cell1_MACS_peak_13105 9 9 13 11 16 14 15 11
646 cell1_MACS_peak_13107 4 2 5 5 12 12 12 14
647 cell1_MACS_peak_13109 8 8 9 7 9 12 11 12
648 cell1_MACS_peak_13110 11 9 10 7 8 8 5 6
649 cell1_MACS_peak_13113 13 8 9 7 7 12 11 9
650 cell1_MACS_peak_13116 9 12 11 14 13 10 10 11
651 cell1_MACS_peak_13119 5 8 7 6 7 8 8 7
652 cell1_MACS_peak_13122 9 9 9 7 7 13 8 7
653 cell1_MACS_peak_13129 4 7 8 7 11 10 8 10
654 cell1_MACS_peak_1313 10 7 11 7 6 14 12 13
655 cell1_MACS_peak_13144 5 4 13 8 23 24 29 23
656 cell1_MACS_peak_13172 4 4 5 5 7 6 5 6
657 cell1_MACS_peak_13174 20 18 21 19 20 23 18 23
658 cell1_MACS_peak_13175 9 9 10 10 9 9 7 8
659 cell1_MACS_peak_13182 28 20 25 23 21 22 25 28
660 cell1_MACS_peak_13183 17 12 16 12 18 15 15 14
661 cell1_MACS_peak_13197 5 6 8 6 10 11 10 9
662 cell1_MACS_peak_13201 10 12 9 12 14 9 13 15
663 cell1_MACS_peak_13204 9 8 8 8 19 25 27 25
664 cell1_MACS_peak_13205 3 2 6 6 8 10 11 11
665 cell1_MACS_peak_13208 7 11 7 10 10 11 7 7
666 cell1_MACS_peak_13209 11 11 10 9 23 20 28 21
667 cell1_MACS_peak_1321 8 11 9 10 11 11 11 13
668 cell1_MACS_peak_13214 11 14 14 19 31 28 39 35
669 cell1_MACS_peak_13230 12 8 12 13 13 15 13 15
670 cell1_MACS_peak_13234 18 22 22 19 16 17 13 15
671 cell1_MACS_peak_13238 19 16 16 17 19 18 20 20
672 cell1_MACS_peak_13239 9 10 11 10 9 8 8 8
673 cell1_MACS_peak_13253 19 20 22 13 33 31 40 37
674 cell1_MACS_peak_1326 14 15 13 18 22 20 20 21
675 cell1_MACS_peak_13264 3 3 2 5 6 5 6 5
676 cell1_MACS_peak_13269 17 13 19 17 26 22 23 23
677 cell1_MACS_peak_13279 12 14 13 15 25 31 21 25
678 cell1_MACS_peak_13298 26 30 29 34 31 31 27 25
679 cell1_MACS_peak_13299 8 8 7 8 12 12 9 12
680 cell1_MACS_peak_133 11 9 10 9 20 20 16 15
681 cell1_MACS_peak_13302 10 15 16 22 40 41 51 50
682 cell1_MACS_peak_13317 7 8 12 8 12 11 14 15
683 cell1_MACS_peak_13324 6 8 15 13 29 29 40 32
684 cell1_MACS_peak_13329 5 2 4 3 11 10 10 11
685 cell1_MACS_peak_13333 12 15 14 13 45 38 53 44
686 cell1_MACS_peak_13339 11 12 12 15 22 25 21 20
687 cell1_MACS_peak_1334 23 20 24 21 28 30 29 28
688 cell1_MACS_peak_13345 5 5 9 10 10 12 13 11
689 cell1_MACS_peak_1335 17 13 16 16 15 10 15 14
690 cell1_MACS_peak_13350 22 23 31 24 28 28 34 35
691 cell1_MACS_peak_13354 8 10 12 9 23 27 21 23
692 cell1_MACS_peak_13356 19 21 24 18 35 41 48 48
693 cell1_MACS_peak_13360 11 13 12 17 22 16 17 17
694 cell1_MACS_peak_13364 10 7 9 12 24 18 14 21
695 cell1_MACS_peak_13365 13 14 18 12 35 41 41 45
696 cell1_MACS_peak_1337 10 10 10 8 12 12 12 15
697 cell1_MACS_peak_13374 11 11 11 9 18 20 21 23
698 cell1_MACS_peak_13376 5 4 9 8 18 16 18 17
699 cell1_MACS_peak_13384 9 10 9 14 11 14 13 12
700 cell1_MACS_peak_13393 8 9 9 11 22 18 23 15
701 cell1_MACS_peak_13400 9 7 10 9 19 15 19 19
702 cell1_MACS_peak_13408 11 11 13 14 19 18 20 16
703 cell1_MACS_peak_13416 6 8 11 8 12 17 13 16
704 cell1_MACS_peak_1342 21 19 21 22 40 35 38 41
705 cell1_MACS_peak_13424 11 10 14 10 20 19 18 23
706 cell1_MACS_peak_13433 6 7 7 11 17 16 17 17
707 cell1_MACS_peak_13436 8 7 10 11 25 26 28 26
708 cell1_MACS_peak_13442 9 8 12 13 29 30 30 30
709 cell1_MACS_peak_13450 28 28 32 24 46 52 46 55
710 cell1_MACS_peak_13455 21 24 27 25 44 47 51 52
711 cell1_MACS_peak_13457 24 21 19 31 50 52 52 55
712 cell1_MACS_peak_13460 17 18 17 22 28 41 36 34
713 cell1_MACS_peak_13475 6 7 10 9 33 32 35 37
714 cell1_MACS_peak_13476 17 19 29 23 29 35 38 38
715 cell1_MACS_peak_13487 15 18 21 20 19 25 23 25
716 cell1_MACS_peak_13501 8 5 12 16 20 23 27 27
717 cell1_MACS_peak_13506 6 8 12 9 18 21 20 20
718 cell1_MACS_peak_13507 13 10 13 10 24 22 29 26
719 cell1_MACS_peak_13512 6 11 7 7 18 20 19 22
720 cell1_MACS_peak_13515 7 8 9 12 26 24 22 27
721 cell1_MACS_peak_13520 9 9 14 7 16 10 17 16
722 cell1_MACS_peak_13521 9 13 12 12 20 18 19 24
723 cell1_MACS_peak_13522 5 5 11 9 18 20 15 16
724 cell1_MACS_peak_1353 9 7 8 8 6 4 7 7
725 cell1_MACS_peak_13539 22 18 23 26 48 46 50 49
726 cell1_MACS_peak_13545 22 18 21 23 27 31 27 33
727 cell1_MACS_peak_1355 16 15 16 15 14 13 17 10
728 cell1_MACS_peak_13551 4 4 5 7 16 18 18 18
729 cell1_MACS_peak_13552 15 18 21 21 31 29 28 32
730 cell1_MACS_peak_13558 14 16 15 16 27 36 28 30
731 cell1_MACS_peak_13573 12 11 9 11 13 19 17 17
732 cell1_MACS_peak_13574 11 11 13 13 34 34 35 31
733 cell1_MACS_peak_13579 7 8 14 10 17 20 24 27
734 cell1_MACS_peak_13581 5 7 7 3 20 23 15 22
735 cell1_MACS_peak_13582 12 9 14 15 29 30 31 30
736 cell1_MACS_peak_13590 10 10 13 14 23 26 22 23
737 cell1_MACS_peak_13598 13 8 10 10 14 11 19 12
738 cell1_MACS_peak_136 17 19 21 17 25 26 24 29
739 cell1_MACS_peak_13604 5 5 6 5 11 17 12 11
740 cell1_MACS_peak_13613 10 9 16 11 38 33 40 36
741 cell1_MACS_peak_13614 12 14 15 14 25 31 32 38
742 cell1_MACS_peak_13618 12 12 21 17 35 36 42 42
743 cell1_MACS_peak_1362 10 10 9 10 13 13 12 14
744 cell1_MACS_peak_13623 5 7 5 9 15 12 17 15
745 cell1_MACS_peak_13624 10 10 16 10 25 23 28 24
746 cell1_MACS_peak_13626 14 12 14 17 32 28 29 32
747 cell1_MACS_peak_13627 17 17 16 15 22 29 34 35
748 cell1_MACS_peak_13632 13 11 17 20 27 23 25 26
749 cell1_MACS_peak_13638 10 10 18 21 41 40 45 47
750 cell1_MACS_peak_13642 12 9 13 12 29 27 24 27
751 cell1_MACS_peak_13644 15 21 21 19 32 33 33 41
752 cell1_MACS_peak_13645 22 20 18 21 30 23 30 25
753 cell1_MACS_peak_1365 13 9 8 12 12 13 15 12
754 cell1_MACS_peak_13650 4 7 7 9 13 16 13 11
755 cell1_MACS_peak_13652 6 6 4 7 20 16 22 24
756 cell1_MACS_peak_13653 6 7 11 10 23 23 19 21
757 cell1_MACS_peak_13655 8 8 11 6 23 23 22 27
758 cell1_MACS_peak_13668 10 9 13 10 18 16 20 18
759 cell1_MACS_peak_13670 11 9 13 18 27 30 30 31
760 cell1_MACS_peak_13673 6 6 9 5 9 10 14 11
761 cell1_MACS_peak_13674 4 5 8 11 24 15 19 24
762 cell1_MACS_peak_13689 7 9 11 10 23 20 22 20
763 cell1_MACS_peak_13692 8 6 6 10 26 26 27 30
764 cell1_MACS_peak_13693 18 14 15 23 29 28 35 35
765 cell1_MACS_peak_13695 9 11 13 13 35 39 40 43
766 cell1_MACS_peak_13696 8 11 20 16 42 38 41 40
767 cell1_MACS_peak_13697 5 5 8 5 12 7 12 12
768 cell1_MACS_peak_13702 5 7 9 9 13 14 11 16
769 cell1_MACS_peak_13711 8 10 9 8 5 7 8 5
770 cell1_MACS_peak_13720 12 12 10 13 14 10 13 16
771 cell1_MACS_peak_13730 10 8 6 9 9 11 9 11
772 cell1_MACS_peak_13732 7 11 7 7 13 8 15 14
773 cell1_MACS_peak_13735 10 11 9 10 5 8 8 11
774 cell1_MACS_peak_13737 9 8 10 9 8 6 9 7
775 cell1_MACS_peak_13739 7 8 8 9 11 8 11 12
776 cell1_MACS_peak_13743 5 5 7 7 11 15 13 10
777 cell1_MACS_peak_13748 9 7 9 10 13 9 10 10
778 cell1_MACS_peak_13750 10 6 6 10 8 9 11 14
779 cell1_MACS_peak_13756 4 9 9 7 9 15 12 13
780 cell1_MACS_peak_13759 14 13 13 12 13 11 10 13
781 cell1_MACS_peak_13760 3 5 5 9 12 9 12 13
782 cell1_MACS_peak_13766 12 9 11 15 16 17 17 10
783 cell1_MACS_peak_13768 14 12 15 11 12 17 14 14
784 cell1_MACS_peak_13776 2 2 4 5 10 10 8 7
785 cell1_MACS_peak_13780 12 9 15 12 26 30 30 33
786 cell1_MACS_peak_13781 19 20 21 23 33 21 27 27
787 cell1_MACS_peak_13788 12 13 10 9 13 9 12 10
788 cell1_MACS_peak_13789 10 11 12 14 11 15 13 16
789 cell1_MACS_peak_13793 8 7 6 9 20 20 23 23
790 cell1_MACS_peak_13814 8 7 10 10 19 17 18 17
791 cell1_MACS_peak_13815 9 10 10 10 14 11 14 9
792 cell1_MACS_peak_13816 6 9 7 5 10 12 12 11
793 cell1_MACS_peak_13818 9 6 5 5 6 9 7 8
794 cell1_MACS_peak_13826 5 4 4 6 6 3 5 5
795 cell1_MACS_peak_13830 10 9 7 7 7 7 7 6
796 cell1_MACS_peak_13835 10 9 8 11 7 7 9 8
797 cell1_MACS_peak_13836 5 6 10 6 22 26 26 21
798 cell1_MACS_peak_13837 9 11 14 7 9 6 8 9
799 cell1_MACS_peak_13840 10 12 8 12 9 8 8 10
800 cell1_MACS_peak_13845 11 15 14 9 25 25 28 28
801 cell1_MACS_peak_13848 6 5 7 3 10 6 11 10
802 cell1_MACS_peak_13853 14 16 17 18 20 16 17 12
803 cell1_MACS_peak_13860 12 8 10 10 23 23 25 24
804 cell1_MACS_peak_13862 11 9 12 11 16 21 22 18
805 cell1_MACS_peak_13871 4 3 2 5 4 6 5 7
806 cell1_MACS_peak_13874 10 8 7 9 19 13 24 21
807 cell1_MACS_peak_13881 7 7 8 7 12 8 12 12
808 cell1_MACS_peak_13883 12 17 17 11 23 26 26 32
809 cell1_MACS_peak_13888 12 16 18 20 33 34 29 31
810 cell1_MACS_peak_13890 15 12 12 18 32 24 32 35
811 cell1_MACS_peak_13898 5 3 6 4 5 5 5 6
812 cell1_MACS_peak_13901 11 10 10 14 14 17 16 14
813 cell1_MACS_peak_13903 7 7 8 5 12 12 14 9
814 cell1_MACS_peak_13909 11 9 15 12 24 20 28 25
815 cell1_MACS_peak_13914 10 11 11 12 15 10 17 15
816 cell1_MACS_peak_1392 18 16 16 14 19 17 15 18
817 cell1_MACS_peak_13931 10 8 11 12 9 10 7 9
818 cell1_MACS_peak_13937 10 9 15 15 19 18 19 20
819 cell1_MACS_peak_13939 14 13 15 10 18 19 17 17
820 cell1_MACS_peak_13948 7 4 4 4 13 10 10 9
821 cell1_MACS_peak_13964 6 6 8 8 11 6 10 10
822 cell1_MACS_peak_13971 3 5 5 6 6 9 9 10
823 cell1_MACS_peak_13973 5 4 7 3 9 11 7 8
824 cell1_MACS_peak_13974 6 8 7 4 10 11 13 9
825 cell1_MACS_peak_13979 12 8 9 9 15 9 11 11
826 cell1_MACS_peak_1398 11 12 12 12 13 10 11 10
827 cell1_MACS_peak_13983 9 7 12 6 14 9 15 13
828 cell1_MACS_peak_13984 6 7 7 11 11 14 10 12
829 cell1_MACS_peak_13994 13 15 18 10 29 28 34 31
830 cell1_MACS_peak_1400 18 17 13 17 8 6 8 9
831 cell1_MACS_peak_14002 10 10 10 9 5 5 6 5
832 cell1_MACS_peak_14004 13 12 13 11 13 14 14 16
833 cell1_MACS_peak_14005 11 11 17 13 27 25 30 30
834 cell1_MACS_peak_1402 14 13 13 13 8 10 8 12
835 cell1_MACS_peak_14025 8 10 6 8 8 8 10 6
836 cell1_MACS_peak_14026 13 11 15 8 10 12 14 14
837 cell1_MACS_peak_14027 7 6 7 6 8 7 9 9
838 cell1_MACS_peak_14031 5 5 8 5 9 7 8 8
839 cell1_MACS_peak_1404 11 10 16 10 19 19 19 21
840 cell1_MACS_peak_14041 12 11 16 11 16 15 14 15
841 cell1_MACS_peak_14048 9 7 10 10 11 11 10 8
842 cell1_MACS_peak_1405 8 6 10 12 19 20 20 17
843 cell1_MACS_peak_14054 18 16 24 17 18 27 26 24
844 cell1_MACS_peak_14057 6 7 6 6 13 10 13 12
845 cell1_MACS_peak_14060 8 7 9 8 6 11 5 9
846 cell1_MACS_peak_1408 11 14 16 17 30 27 29 25
847 cell1_MACS_peak_14089 10 10 12 12 6 8 7 5
848 cell1_MACS_peak_14093 5 8 7 7 10 9 14 11
849 cell1_MACS_peak_14094 2 3 2 4 5 6 4 5
850 cell1_MACS_peak_14102 4 8 4 7 15 15 12 12
851 cell1_MACS_peak_14108 2 2 4 1 8 6 7 8
852 cell1_MACS_peak_14112 6 7 6 9 14 14 17 15
853 cell1_MACS_peak_1412 8 15 16 11 19 13 16 18
854 cell1_MACS_peak_14121 15 15 15 13 11 16 15 14
855 cell1_MACS_peak_14127 9 8 7 9 12 11 13 11
856 cell1_MACS_peak_14130 12 10 13 14 12 13 13 8
857 cell1_MACS_peak_1414 11 14 17 17 16 14 15 15
858 cell1_MACS_peak_14145 6 5 5 7 9 7 10 7
859 cell1_MACS_peak_14151 9 12 14 12 11 13 13 12
860 cell1_MACS_peak_14154 7 3 3 7 12 9 12 13
861 cell1_MACS_peak_14165 10 9 5 12 10 8 15 15
862 cell1_MACS_peak_1417 9 11 14 9 10 15 10 11
863 cell1_MACS_peak_14174 11 10 10 9 10 9 9 12
864 cell1_MACS_peak_14175 10 11 10 10 11 9 5 9
865 cell1_MACS_peak_14186 7 6 7 10 10 12 12 12
866 cell1_MACS_peak_14189 3 3 4 3 3 4 4 5
867 cell1_MACS_peak_14198 10 7 12 9 13 16 12 13
868 cell1_MACS_peak_14200 8 8 13 15 12 17 16 20
869 cell1_MACS_peak_14206 10 11 12 11 14 15 11 15
